source_file,signal_date,field_path,component,ok,data_quality,data_source,data_vendor,rows,cutoff_date,warning,status,evidence
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-05-29.json,2026-05-29,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,据可用性说明与来源分析 ### 2.1 数据质量评估 根据系统返回的数据质量报告： - **数据来源**：东方财富股吧、雪球公开讨论、CNInfo互动易投资者问答、CNInfo公告事件 - **数据质量状态**：OK（正常）
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-05-29.json,2026-05-29,input_state.sentiment_report,social,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,## 2.1 数据质量评估 根据系统返回的数据质量报告： - **数据来源**：东方财富股吧、雪球公开讨论、CNInfo互动易投资者问答、CNInfo公告事件 - **数据质量状态**：OK（正常） - **总体数据量**：11条互
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-05-29.json,2026-05-29,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,日 **股票代码**: 300308 **公司名称**: 中际旭创股份有限公司 **数据来源**: 东方财富股票新闻 + 巨潮资讯网公告 **数据质量**: ✅ 数据完整有效 --- ## 一、新闻与公告概览
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-05-29.json,2026-05-29,input_state.news_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,*: 300308 **公司名称**: 中际旭创股份有限公司 **数据来源**: 东方财富股票新闻 + 巨潮资讯网公告 **数据质量**: ✅ 数据完整有效 --- ## 一、新闻与公告概览 根据2026年5月29
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-05-29.json,2026-05-29,input_state.data_audit_report,news,,,,,,2026-05-29,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-05-29.json,2026-05-29,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-05-29.json,2026-05-29,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-05-29.json,2026-05-29,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,**股票代码**: 300308（中际旭创） **分析日期**: 2026-06-05 **数据来源**: 东方财富股吧、雪球公开讨论、CNInfo互动易投资者问答、CNInfo公告事件 --- ## 一、情绪数据概览 根
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,input_state.sentiment_report,social,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,0308（中际旭创） **分析日期**: 2026-06-05 **数据来源**: 东方财富股吧、雪球公开讨论、CNInfo互动易投资者问答、CNInfo公告事件 --- ## 一、情绪数据概览 根据统一的股票情绪分析工具返回的数
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,交额达到583.2亿元，创下该股票历史天量记录，且位列A股当日成交额首位。这一成交额在A股历史上排名第四，仅次于东方财富、中国石油与中国平安三只超级大盘股。值得关注的是，在此前不久的6月2日，公司半日成交额已达228.36亿元，同样
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,input_state.data_audit_report,news,,,,,,2026-06-05,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,investment_debate.bull_history,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,司的高度关注和流动性溢价。** 能单日吸引近600亿资金的公司，在整个A股屈指可数。看看成交额榜单就知道，能够与东方财富、中国石油、中国平安并列，本身就说明了中际旭创在当前市场生态中的核心地位。 更重要的是：**天量从来不是卖点，
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,investment_debate.bear_history,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"警信号 看涨同事将""社交媒体讨论冷清""解读为""不代表真实情绪""，但我认为这恰恰是需要警惕的信号： **1. 东方财富股吧、雪球讨论量均为0** 这意味着： - 散户投资者关注度在下降 - 市场缺乏跟风盘 - 一旦下跌，没有承接"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-05.json,2026-06-05,investment_debate.history,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,司的高度关注和流动性溢价。** 能单日吸引近600亿资金的公司，在整个A股屈指可数。看看成交额榜单就知道，能够与东方财富、中国石油、中国平安并列，本身就说明了中际旭创在当前市场生态中的核心地位。 更重要的是：**天量从来不是卖点，
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,**分析日期**：2026年6月12日 **股票代码**：300308（中际旭创） **数据来源**：东方财富股吧、雪球、互动易、CNInfo公告 **数据质量**：中等（部分数据缺失） --- ## 📋 一、执行
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,input_state.sentiment_report,social,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,年6月12日 **股票代码**：300308（中际旭创） **数据来源**：东方财富股吧、雪球、互动易、CNInfo公告 **数据质量**：中等（部分数据缺失） --- ## 📋 一、执行摘要 基于2026年6月12日
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,*股票名称** | 中际旭创 | | **分析日期** | 2026年6月12日 | | **数据来源** | 东方财富股票新闻 + 巨潮资讯公告 | | **数据质量** | ✅ 正常 | | **新闻数量** | 11条（2条市
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,input_state.news_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,际旭创 | | **分析日期** | 2026年6月12日 | | **数据来源** | 东方财富股票新闻 + 巨潮资讯公告 | | **数据质量** | ✅ 正常 | | **新闻数量** | 11条（2条市场新闻 + 9条公司公
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,input_state.fundamentals_report,fundamentals,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,金比率维持在0.75以上，2025Q1达0.97 - **资产负债率极低**：2025年全年仅0.30%（注： BaoStock数据可能不包含全部负债项目，实际负债率需参考完整财报），财务结构非常稳健 - **杠杆适中**：资产权益比约1.
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,input_state.data_audit_report,news,,,,,,2026-06-12,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,investment_debate.bull_history,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,**第一，天量≠出货，要看位置和背景**。 中际旭创当日583.2亿的成交额在A股历史上排名第四（前三位是东方财富、中国石油、中国平安）。这种级别的成交额意味着**市场关注度极高、流动性极好**，而非单纯的出货行为。 **第
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,investment_debate.bear_history,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,出货是不争的事实。 **第二，历史天量从来不是好兆头**。 A股历史上，天量成交往往发生在行情的阶段性顶部。东方财富、中国石油、中国平安的天量成交之后，股价都经历了不同程度的调整。中际旭创为何能例外？ **第三，“高位换手”的
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-12.json,2026-06-12,investment_debate.history,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,**第一，天量≠出货，要看位置和背景**。 中际旭创当日583.2亿的成交额在A股历史上排名第四（前三位是东方财富、中国石油、中国平安）。这种级别的成交额意味着**市场关注度极高、流动性极好**，而非单纯的出货行为。 **第
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-19.json,2026-06-19,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,外市场拓展情况 - 400G/800G光模块订单状况 --- ## 三、投资社区情绪监测 ### 3.1 东方财富股吧情绪 | 指标 | 数值 | 市场地位 | |------|------|---------| | **讨
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-19.json,2026-06-19,input_state.data_audit_report,news,,,,,,2026-06-19,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-19.json,2026-06-19,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-19.json,2026-06-19,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-19.json,2026-06-19,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-26.json,2026-06-26,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,面**格局。财经媒体情绪指数达到1.00（满分），反映专业媒体对该公司持积极态度；然而投资者社区讨论活跃度较低，东方财富股吧和雪球平台均无新增讨论记录，投资者参与度显著不足。CNInfo互动易平台上的10条投资者问答显示市场关注点集
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-26.json,2026-06-26,input_state.sentiment_report,social,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,对该公司持积极态度；然而投资者社区讨论活跃度较低，东方财富股吧和雪球平台均无新增讨论记录，投资者参与度显著不足。CNInfo互动易平台上的10条投资者问答显示市场关注点集中在股东权益、项目进展及产品定价等核心经营层面，表明投资者对公司基
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-26.json,2026-06-26,input_state.data_audit_report,news,,,,,,2026-06-26,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-26.json,2026-06-26,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-26.json,2026-06-26,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-26.json,2026-06-26,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,0日 19:30:00 | | **分析周期** | 最近7天 | | **数据质量** | 数据可获取性较低（东方财富股吧、雪球讨论数据缺失） | --- ## 一、综合情绪评估 ### 1.1 整体市场情绪状态 根据统一
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,input_state.sentiment_report,social,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,析说明 由于今日（2026年6月30日）社交媒体讨论数据缺失，无法获取完整的实时市场情绪反馈。但从**互动易（CNInfo）投资者问答平台**的3条问答内容来看，投资者的担忧主要集中在以下几个方向： --- ## 二、投资者核心关
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,input_state.fundamentals_report,fundamentals,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ssetTurn | 1.031 | 2025年报资产周转率 | | 2025年营收 | 382.40亿元 | BaoStock数据 | | 估算总资产 | ≈3,709亿元 | 382.4÷1.031 | | 估算净资产 | ≈2,447"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,input_state.data_audit_report,news,,,,,,2026-06-30,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,investment_debate.bull_history,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"**看跌论点**：社交媒体情绪评分-0.67，属于""非常消极""级别。 **看涨反驳**： - 数据显示**东方财富股吧和雪球讨论数据均为0条**，这不是""非常消极""，这是**数据缺失** - 3条互动易问答是投资者的主动提问，"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,investment_debate.history,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"**看跌论点**：社交媒体情绪评分-0.67，属于""非常消极""级别。 **看涨反驳**： - 数据显示**东方财富股吧和雪球讨论数据均为0条**，这不是""非常消极""，这是**数据缺失** - 3条互动易问答是投资者的主动提问，"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,investment_debate.judge_decision,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,元）与MA20、MA60形成三重共振支撑，这个技术层面的判断是准确的。第三，他正确地区分了数据缺失与情绪负面——东方财富股吧和雪球数据为0条，这确实不能等同于情绪负面。 ### 谨慎分析师的核心论点 谨慎分析师的贡献在于揭示了几
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,risk_debate.judge_decision,fundamentals,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,完整，273%增速、46%毛利、70%ROE均为已兑现数字，基本面支撑较强。 4. **社交情绪数据**：缺失（东方财富、雪球数据均为0条），按约束不视为负面证据，但信息覆盖不足降低了综合判断的置信度。 ### 四、仓位决策逻辑
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,final_decision.llm_output,fundamentals,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,完整，273%增速、46%毛利、70%ROE均为已兑现数字，基本面支撑较强。 4. **社交情绪数据**：缺失（东方财富、雪球数据均为0条），按约束不视为负面证据，但信息覆盖不足降低了综合判断的置信度。 ### 四、仓位决策逻辑
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/audit_reports/audit_300308_2026-06-30.json,2026-06-30,final_decision.parsed_decision.reasoning,fundamentals,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,完整，273%增速、46%毛利、70%ROE均为已兑现数字，基本面支撑较强。 4. **社交情绪数据**：缺失（东方财富、雪球数据均为0条），按约束不视为负面证据，但信息覆盖不足降低了综合判断的置信度。 ### 四、仓位决策逻辑
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-03.md,2026-04-03,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 394 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-03.md,2026-04-03,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-03.md,2026-04-03,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 394 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-03.md,2026-04-03,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 394 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-03.md,2026-04-03,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 394 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-10.md,2026-04-10,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 398 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-10.md,2026-04-10,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-10.md,2026-04-10,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 398 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-10.md,2026-04-10,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 398 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-10.md,2026-04-10,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 398 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-17.md,2026-04-17,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 403 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/300308_weekly_2026q2/reports/report_300308_2026-04-17.md,2026-04-17,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 61 条可用证据 | | 新闻分析师 | 启用 | 东方财富个股新闻 + CNInfo公告（14日窗口
