source_file,signal_date,field_path,component,ok,data_quality,data_source,data_vendor,rows,cutoff_date,warning,status,evidence
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-17.md,2025-10-17,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 223 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-17.md,2025-10-17,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-17.md,2025-10-17,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 223 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-17.md,2025-10-17,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 223 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-17.md,2025-10-17,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 223 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-24.md,2025-10-24,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 228 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-24.md,2025-10-24,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-24.md,2025-10-24,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 228 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-24.md,2025-10-24,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 228 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-24.md,2025-10-24,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 228 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-31.md,2025-10-31,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 233 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-31.md,2025-10-31,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-31.md,2025-10-31,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 233 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-31.md,2025-10-31,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 233 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-10-31.md,2025-10-31,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 233 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-07.md,2025-11-07,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 238 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-07.md,2025-11-07,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-07.md,2025-11-07,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 238 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-07.md,2025-11-07,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 238 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-07.md,2025-11-07,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 238 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-14.md,2025-11-14,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 243 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-14.md,2025-11-14,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-14.md,2025-11-14,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 243 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-14.md,2025-11-14,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 243 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-14.md,2025-11-14,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 243 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-21.md,2025-11-21,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 248 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-21.md,2025-11-21,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-21.md,2025-11-21,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 248 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-21.md,2025-11-21,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 248 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-21.md,2025-11-21,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 248 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-28.md,2025-11-28,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 253 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-28.md,2025-11-28,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-28.md,2025-11-28,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 253 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-28.md,2025-11-28,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 253 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-11-28.md,2025-11-28,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 253 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-05.md,2025-12-05,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 258 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-05.md,2025-12-05,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-05.md,2025-12-05,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 258 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-05.md,2025-12-05,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 258 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-05.md,2025-12-05,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 258 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-12.md,2025-12-12,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 263 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-12.md,2025-12-12,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-12.md,2025-12-12,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 263 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-12.md,2025-12-12,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 263 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-12.md,2025-12-12,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 263 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-19.md,2025-12-19,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 268 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-19.md,2025-12-19,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-19.md,2025-12-19,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 268 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-19.md,2025-12-19,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 268 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-19.md,2025-12-19,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 268 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-26.md,2025-12-26,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 273 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-26.md,2025-12-26,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-26.md,2025-12-26,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 273 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-26.md,2025-12-26,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 273 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-26.md,2025-12-26,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 273 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-31.md,2025-12-31,report,market,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,BaoStock / AKShare 本地行情缓存 | 276 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-31.md,2025-12-31,report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 | 东方财富个股新闻 + CNInfo公告（14日窗口
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-31.md,2025-12-31,report,market,,,Sina,新浪|Sina,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,AKShare 本地行情缓存 | 276 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报 + BaoStock财务指标 + CNInfo公告 | 60 条可用证据 | | 新闻分析师 | 跳过 |
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-31.md,2025-12-31,report,market,,,AkShare,AkShare,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 276 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料 + Sina财报
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/gree_weekly_2025q4_range/reports/report_000651_2025-12-31.md,2025-12-31,report,market,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,数据源 | 证据覆盖 | | --- | --- | --- | --- | | 市场技术分析师 | 启用 | BaoStock / AKShare 本地行情缓存 | 276 条可用证据 | | 基本面分析师 | 启用 | 东方财富公司资料
