source_file,signal_date,field_path,component,ok,data_quality,data_source,data_vendor,rows,cutoff_date,warning,status,evidence
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.sentiment_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,** 恒瑞医药（600276.SH） **报告生成时间：** 2026年5月22日 **数据来源：** 东方财富股票新闻 + 巨潮资讯公告 **数据质量：** ✅ 数据完整，时效性良好 --- ## 📊 重大新闻事件
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.news_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,276.SH） **报告生成时间：** 2026年5月22日 **数据来源：** 东方财富股票新闻 + 巨潮资讯公告 **数据质量：** ✅ 数据完整，时效性良好 --- ## 📊 重大新闻事件分析 ### 一、🔬
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.fundamentals_report,fundamentals,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,高质量盈利模式，非依赖高杠杆实现。 ### 2.5 财务数据缺口说明 **重要提示**： 1. 本次分析基于BaoStock财务指标数据，未能获取完整的利润表、资产负债表、现金流量表明细数据 2. 缺少完整的营收、毛利、三费（销售费用、
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.data_audit_report,news,,,,,,2026-05-22,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.skip_analysts.social,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-22.json,2026-05-22,input_state.skip_analysts.social,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.sentiment_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,600276.SH（A股） | | **分析日期** | 2026-05-29 | | **新闻来源** | 东方财富网 + 巨潮资讯网 | | **数据质量** | ✅ 良好（8条新闻/公告） | | **时效性** | ⚠️
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.news_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,SH（A股） | | **分析日期** | 2026-05-29 | | **新闻来源** | 东方财富网 + 巨潮资讯网 | | **数据质量** | ✅ 良好（8条新闻/公告） | | **时效性** | ⚠️ 新闻数据截止至2
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.data_audit_report,news,,,,,,2026-05-29,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.skip_analysts.social,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-05-29.json,2026-05-29,input_state.skip_analysts.social,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.sentiment_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| 600276.SH（A股） | | **分析日期** | 2026年6月5日 | | **数据来源** | 东方财富财经新闻 + 巨潮资讯网公告 | | **新闻数量** | 8条（1条新闻 + 7条公告） | | **数据质量
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.news_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,（A股） | | **分析日期** | 2026年6月5日 | | **数据来源** | 东方财富财经新闻 + 巨潮资讯网公告 | | **新闻数量** | 8条（1条新闻 + 7条公告） | | **数据质量** | ✅ 数据完整
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.data_audit_report,news,,,,,,2026-06-05,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.skip_analysts.social,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-05.json,2026-06-05,input_state.skip_analysts.social,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.sentiment_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| 江苏恒瑞医药股份有限公司 | | **报告日期** | 2026年6月12日 | | **数据来源** | EastMoney股票新闻 + CNInfo公告 | | **新闻数量** | 1条公司公告 | | **数据质量** | ✅ 正
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.news_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,| **报告日期** | 2026年6月12日 | | **数据来源** | EastMoney股票新闻 + CNInfo公告 | | **新闻数量** | 1条公司公告 | | **数据质量** | ✅ 正常 | --- ##
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.data_audit_report,news,,,,,,2026-06-12,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.skip_analysts.social,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-12.json,2026-06-12,input_state.skip_analysts.social,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.sentiment_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,疗领域的竞争优势，建议投资者积极关注。** --- *报告生成时间：2026年6月19日* *数据来源：东方财富股票新闻 + 巨潮资讯网公告*
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.news_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,投资者积极关注。** --- *报告生成时间：2026年6月19日* *数据来源：东方财富股票新闻 + 巨潮资讯网公告*
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.data_audit_report,news,,,,,,2026-06-19,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.skip_analysts.social,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-19.json,2026-06-19,input_state.skip_analysts.social,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.sentiment_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,6月26日的最新新闻数据，恒瑞医药（600276.SH）近期发布了一系列重要的药品研发和上市进展公告。本报告基于东方财富网及巨潮资讯网的公开信息，对公司最新动态进行全面分析。 **新闻数据时效性说明**：本次获取的新闻数据为202
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.news_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,最新新闻数据，恒瑞医药（600276.SH）近期发布了一系列重要的药品研发和上市进展公告。本报告基于东方财富网及巨潮资讯网的公开信息，对公司最新动态进行全面分析。 **新闻数据时效性说明**：本次获取的新闻数据为2026年6月16
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.fundamentals_report,fundamentals,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,症 --- ## 二、财务质量与盈利能力分析 ### 2.1 盈利能力分析 #### 关键盈利指标（基于BaoStock审计数据） | 报告期 | ROE(%) | 净利润率(%) | 毛利率(%) | 净利润(亿元) | EPS
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.data_audit_report,news,,,,,,2026-06-26,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.skip_analysts.social,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-26.json,2026-06-26,input_state.skip_analysts.social,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-30.json,2026-06-30,input_state.sentiment_report,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-30.json,2026-06-30,input_state.sentiment_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-30.json,2026-06-30,input_state.news_report,news,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,的：** 恒瑞医药（600276.SH） **分析日期：** 2026年6月30日 **数据来源：** 东方财富网 stock news + 巨潮资讯网 CNInfo announcements **新闻数量：** 8条
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-30.json,2026-06-30,input_state.news_report,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,） **分析日期：** 2026年6月30日 **数据来源：** 东方财富网 stock news + 巨潮资讯网 CNInfo announcements **新闻数量：** 8条（5条公司公告 + 1条市场新闻 +
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-30.json,2026-06-30,input_state.data_audit_report,news,,,,,,2026-06-30,,structured,
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-30.json,2026-06-30,input_state.data_evidence_audit.fundamentals.rule,news,,,BaoStock,BaoStock,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"ls require valuation fields, audited statement rows, or BaoStock financial indicators disclosed by pubDate; announcement"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-30.json,2026-06-30,input_state.data_evidence_audit.social.rule,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-30.json,2026-06-30,input_state.data_evidence_audit.social.rule,news,,,CNInfo,巨潮资讯|CNInfo,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evidence; announcements remain"
/Users/bakii/tradingagents 汇报/tradingagents_bundle/outputs/runs/hengrui_weekly_2026q2_forecast/audit_reports/audit_600276_2026-06-30.json,2026-06-30,input_state.skip_analysts.social,social,,,EastMoney,东方财富,,,Inferred from natural-language artifact text; not a structured tool log.,inferred,"e empty; evidence audit failed; usable_evidence_rows=0; EastMoney Guba, Xueqiu, and CNInfo IRM rows count as social evide"
